DOCUMENTO;ZONAFRANCA?;FECHA;CLIENTE;NOMBRE;BUQUE;ARTICULO;DESCRIPCION;UD;UNIDADES;KG.BRUTOS;KG.NETOS;KG.FACTURAR;P.V.P.;DTO.;IMPORTE;P.COSTE
23962;N;04/01/2023;865;PUNTA DO CASTRO C.B.;PUNTA DO CASTRO;2DB;GRAPA COBRE 1.5x16 C/2.000Und;U;1;3;3;;0,06;;120;0,034
23962;N;04/01/2023;865;PUNTA DO CASTRO C.B.;PUNTA DO CASTRO;HH1;CALCULADORA;U;1;1;0.8;;13,35;;13,35;9,67
23962;N;04/01/2023;865;PUNTA DO CASTRO C.B.;PUNTA DO CASTRO;10Q;CARTUCHO IMPRESORA 305XL COLOR;U;1;1;1;;22,76;;22,76;16,49
23962;N;04/01/2023;865;PUNTA DO CASTRO C.B.;PUNTA DO CASTRO;1SL;CARTUCHO IMPRESORA 305XL NEGRO;U;1;1;1;;24,98;;24,98;18,1
23962;N;04/01/2023;865;PUNTA DO CASTRO C.B.;PUNTA DO CASTRO;EP6;LAVADORA 6 KGS;U;1;6;50;;357,5;;357,5;286
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;316;NESCAFE DESCAFEINADO 1/200g;U;12;2.49;2.4;;6,45;;77,4;4,75
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;f14;CREMA MARISCO SOBRES 1/66gr;U;20;1.73;1.26;;1,75;;26,8;1,25
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;AO5;ESTRELLA GALICIA LATAS 24/33cc;U;8;72;62.56;;0,7;;130,56;0,52
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;760;KAS LIMON LATAS 24/33cc;U;2;18;16;;0,49;;22,56;0,35
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;0LR;ZUMO MELOCOTON 1/LT;U;12;12;12;;1,12;;8,4;0,83
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;B27;ZUMO NARANJA 1/LT;U;24;24;24;;1,12;;26,88;0,83
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;AO4;COCA-COLA ZERO 24/33cc;U;3;72;72;;0,62;;42,48;0,51
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;606;AJOS;K;1;5.92;5.92;5;5,85;;38,12;3,25
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;745;LECHE SEMIDESNATADA 6/LITRO;U;27;162;162;;1,22;;165,24;0,9
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;C44;SACARINA 120 COMPRIMIDOS;U;3;1.95;1.95;;2,09;;4,5;1,49
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;CW9;MAGDALENAS CUADRADA 700grs;U;45;31.5;31.5;;3,25;;97,2;2,32
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;BP3;YOGURT PASC. 125g PK4 FRESA;U;18;9;9;;0,43;;30,24;0,316
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;BP4;YOGURT PASC. 125g PK4 PLATANO;U;18;9;9;;0,43;;30,24;0,316
23963;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;BP2;YOGURT PASC. 125g PK4 MACEDON.;U;24;1.99;1.99;;0,43;;40,32;0,316
23964;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;989;AGUACATE;K;1;4;4.00;4;6,75;;27;4,35
23964;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;HN3;PI¥A NATURAL;K;1;9;8.20;8.20;1,86;;15,25;1,2
23964;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;606;AJOS BOLSA 250GR.;K;4;7.69;4.00;4;1,24;;4,96;0,8
23964;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;610;BARRAS DE PAN Unidad BAGUETTE;U;20;5.6;4.83;;1,17;;23,4;0,75
23964;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;1VQ;NAPOLITANA CHOCOLATE;U;15;3;1.5;;2,12;;31,8;1,363
23964;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;0CZ;CROISANT UNIDAD;U;15;3;2;15;1,55;;23,25;1
23965;N;04/01/2023;880;HISANTA SL;HISANTA SL;14Z;LAVAVAJILLAS ZORKA BIDON 6LT;U;1;5;5;;11,9;;11,9;8,79
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;BJ6;POTA LUMINOSA 30cm C/20und;U;15;15;15;;1,8;;540;1,45
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;167;TIJERA MULTIUSOS;U;1;1;1;;5,37;;7;3,89
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;HG5;CINTA CORRECTORA;U;1;0.1;0.1;;1,89;;1,05;1,4
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;12M;CINTA PLASTICO LETRATAG NEGRO;U;1;1;1;;10,42;;8,34;7,55
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;167;SOBRE BLANCO 229X324;U;30;30;30;;0,32;;30;0,226
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;1DZ;COLCHON MUELLE 70;U;2;10;10;;110;;230;80
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;OR8;CAJA CARTON 600x400x450;U;1;1;1;;12;;10,8;6,5
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;HF9;BOLIGRAFO BIC CRISTAL AZUL;U;5;5;4;;0,35;;1,75;0,25
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;0NY;VELCRO 1 CARA HEMBRA ADH. 25M;U;1;0.1;0.1;;12,4;;0,99;8,86
23967;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;0NZ;VELCRO 1 CARA MACHO ADH. 25M;U;1;0.1;0.1;;12,4;;0,99;8,86
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;707;HUEVOS ESTUCHADOS 1/DOCENA;U;4;3.6;3.2;;2,45;;9,8;1,8
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;BO6;CAFETERA PAVA INOX 3.5 Litros;U;1;1;1;;24,81;;24,81;17,72
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;1LO;PAELLERA HONDA C/ASAS 30CM.;U;1;1;1;;6,95;;6,95;5,14
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;0HI;SARTEN ANTIADHERENTE 32cm;U;1;1;1;;20,79;;20,79;14,85
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;DI8;CALIENTALECHES JARRA 1 LT.;U;1;1;1;;13,3;;13,3;8,85
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;0OH;OLLA 32 ALUMINIO 8.3LT;U;1;1;1;;;;0;45,8
23969;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;OUW;CRC MARKERBALL NEGRO 1/50ML.;U;6;6;6;;4,88;;29,28;3,5416
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;1GO;PALITOS CANGREJO 1/350grs;U;6;3;1.8;;2,15;;12,9;1,53
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;DH7;SALCHICHAS FRANK.PAVO 1/140g;U;108;20.39;20.15;;1,53;;165,24;1,133
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;B95;CARNE TERNERA GUISAR;K;1;2.05;2.02;9.50;10,3;;20,81;6,95
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;ET2;MANTEQUILLA CLAS 1/250GRS;U;24;7.99;6;;3,95;;94,8;2,82
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;A07;BACALAO SALADO 20/30;K;1;15;15;15;16,8;;252;14
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;Q69;ENSALADILLA CONGELADA 4/2500gr;K;1;10;10;;1,37;;13,7;0,99
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;G65;DORADA CONGELADA;K;2;14;14;14;9,25;;129,5;7
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;Q76;MENESTRA VERDURAS 4/2500gr;K;2;20;20;;1,58;;31,6;1,06
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;Q64;GUISANTES CONGELADOS 4/2500grs;K;1;10;10;;1,6;;16;1,16
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;Q62;CHOPPED PAVO FIAMBRE;K;1;7;6;3;6,02;;36,12;4,295
23970;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;Q63;PECHUGA PAVO FIAMBRE;K;1;8.5;8;4.5;9,08;;72,64;6,723
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;J30;CROISSANT ARTESANO 90gr/64 und;U;10;60;57.6;;0,47;;281,6;0,331
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;0KB;MIEL BOTE 1/500GRS;U;5;3;2.5;;5,4;;27;3,02
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;1HA;ACEITUNA COCKTAIL ENCURTID 370;U;18;9;6.66;;1,18;;21,24;0,85
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;SA2;ACEITUNA NEGRA C/H LATA 350GR.;U;12;4.99;4.2;;0,97;;10,8;0,7
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;QK4;PEPINILLOS VINAGRE FCO. 1/370G;U;12;4.8;4.44;;1,2;;15,84;0,79
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;N68;QUESO UNTAR PHILADELPHIA 200gr;U;48;13.44;12;;2,93;;140,64;1,69
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;DY9;HELADO SANDWICH 1/PK6;U;120;120;120;;1,89;;78;1,35
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;FD7;SALCHICHAS FRANK.POLLO 48/140g;U;5;35;33.6;;0,53;;120;0,39
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;Q60;SALCHICHAS FRANKFURT 48/140gr;U;5;35;33.6;;0,51;;115,2;0,377
23971;N;10/01/2023;748;RQF Ltd. Co.;SEVERMAYA;QB7;MORTADELA CLASICA CAMPOFRIO;K;1;7;7;;4,1;;25,69;2,97
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;BO4;REFR/ENERGY POWERKING 24/25cc;U;12;72;72;;0,47;;135,36;0,36
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;478;ZANAHORIA FRESCA;K;1;5;5;;1,07;;5,35;0,69
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;349;REPOLLOS;K;1;9.75;9.62;7;1,54;;14,81;0,99
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;762;FANTA NARANJA LATAS 24/33cc;U;5;40.38;39.6;;0,52;;62,4;0,4
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;761;SEVEN UP EN LATAS 24/33cc;U;1;8.4;7.92;;0,42;;10,08;0,32
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;757;NESTEA LIMON 24/33cc;U;1;9;7.92;;0,73;;17,52;0,56
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;707;HUEVOS ESTUCHADOS 1/DOCENA;U;15;13.5;12;;2,4;;36;1,92
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;0LP;ACEITE OLIVA INTENSO LITRO;U;10;10;10;;5,59;;55,9;4,47
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;2AY;DETERGENTE DIXAN 37 CDO.;U;2;2;2;;6,37;;12,74;4,55
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;933;PATATAS FRESCAS;K;6;120;120;;1,1;;132;0,6
23973;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;926;CEBOLLAS;K;1;14.28;14.28;15;1,3;;18,56;0,85
23974;N;04/01/2023;1105;PARALELO SOCIEDADE de PESCAS LDA;PARALELO;OD9;FILTRO ACEITE UND.CMO7129;U;8;8;8;;17,97;;143,76;2,44
23974;N;04/01/2023;1105;PARALELO SOCIEDADE de PESCAS LDA;PARALELO;514;TILLER XD2 CC1010 TELEMEC;U;1;1;1;;192,54;;192,54;141,08
23974;N;04/01/2023;1105;PARALELO SOCIEDADE de PESCAS LDA;PARALELO;35D;CARGADOR AUTOMAT. SKYLLA IP65;U;1;2;2;;1145,4;;1145,4;65
23975;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;349;REPOLLOS;K;1;9.75;1.62;1;1,54;;2,49;0,99
23975;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;707;HUEVOS ESTUCHADOS 1/DOCENA;U;1;0.9;0.8;;2,4;;2,4;1,92
23976;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;745;LECHE SEMIDES. S/LACT. 6/LITRO;U;1;6;6;;1,26;;7,56;0,97
23977;N;04/01/2023;1208;KARPAL PESCAS LDA;SONHO DA INFANZA;SC7;PAPEL COCINA MULTIUSOS GRANDE;U;5;1.25;1;;3,06;;15,3;2,35
23978;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;610;BARRAS DE PAN Unidad BAGUETTE;U;20;5.6;4.83;;1,17;;23,4;0,743
23978;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;1VQ;NAPOLITANA CHOCOLATE;U;15;6;4.98;;2,12;;31,8;0,84
23978;N;13/01/2023;1238;VIA OCEAN -- ETS DE CONCARNEAU;VIA AVENIR;0CZ;CROISANT UNIDAD;U;15;15;15;;1,55;;23,25;1,6
23979;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;23K;TARTERA INOX LACOR 32CM.6LT.;U;2;8;6;;53,8;;109,36;41,38
23979;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;1N0;OLLA INOX 32CM 25.70LT LACOR;U;1;1;1;;94,16;;103,75;69,75
23979;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;F25;PAN TOSTADO PAQUETE 30UND;U;12;3;1.2;;1,3;;20,28;0,93
23979;N;05/01/2023;782;MASCAMAR S.L.;DADIMAR;2BC;BOTA SEGURIDAD N§45;U;1;1;1;;26;;29;19,15
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;933;PATATAS FRESCAS;K;10;200;200;;0,87;;174;0,6
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;613;PLATANOS FRESCOS;K;2;20;20;21;1,6;;32;1,1
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;768;LIMONES;K;1;10;10;;1,67;;16,7;1,15
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;588;MELON;K;2;29.2;20;24;2,63;;52,6;1,75
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;CA8;CACAO SOLUBLE 1/900gr;U;25;25;22.5;;3,25;;81,25;2,25
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;BT6;INSTANT NOODLES GAMBA 24/85gr;U;1;2.5;2.04;;0,8;;19,2;0,417
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q45;HARINA PAQUETE KILO;K;50;50;50;;0,83;;41,5;0,59
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;FR8;COCTEL FRUTAS-MACEDONIA 1/KG;U;1;1;1;;3,63;;3,63;2,59
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;792;PASTA ESPAGUETI 1/500Gr;U;12;6;6;;0,88;;10,56;0,59
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;T29;HUEVOS ESTUCHADOS C/20 DOCENAS;U;5;3.75;3.48;;2,77;;277;2,05
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;AS9;SARDINILLA S/TOMATE RR-90 LATA;U;4;0.5;0.48;;1,12;;4,48;0,7
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;606;AJOS;K;10;20;20;;5,04;;100,8;3,6
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;HB1;COMINOS Salseros;U;13;0.39;0.39;;0,55;;7,15;0,38
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1VW;MAHONESA TOP FRASCO 1/300ml;U;2;0.64;0.6;;1,47;;2,94;1,05
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;957;CANELA MOLIDA Salseros;U;7;1.16;0.35;;0,71;;4,97;0,47
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;745;LECHE SEMIDESNATADA 6/LITRO;U;50;300;300;;1,18;;354;0,87
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1VK;SALSA ALIOLI 1/300GR.;U;6;2.4;1.8;;2,23;;13,38;1,27
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;23Y;ACEITE OLIVA DE ORUJO LT.;U;20;20;20;;4,31;;86,2;3,45
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;OUE;ESTRELLA GALICIA 0.0 LATA24X33;U;3;21;19.5;;0,62;;44,64;0,46
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;695;PIMIENTOS ROJOS;K;1;10;10;;1,68;;16,8;1,2
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;611;PIMIENTOS VERDES;K;1;10;10;;1,4;;14;1
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;612;TOMATES;K;2;20;20;;2,61;;52,2;1,8
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;926;CEBOLLAS;K;2;30;30;;1,31;;39,3;0,9
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;QM4;JENGIBRE;K;2;6;5;;4,13;;20,65;2,75
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;810;MANZANA VERDE;K;2;18;20;21;1,4;;28;0,9
23980;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;630;NARANJAS;K;3;24.99;30;35;2,52;;75,6;1,15
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;2GE;JUDIA VERDE PLANA 10/1KG;K;2;20;20;;1,92;;37;1,37
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q76;MENESTRA VERDURAS 4/2500gr;K;1;10;10;;1,65;;12,9;1,17
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1J4;PIZZA JAMON YORK CONG. C/6Und.;U;4;16;14;24;11,38;;243,12;7,85
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;2GF;PARRILLA VERD. BRASEADO 4/2.5K;K;2;20;20;;3,38;;60,8;2,25
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;FD7;SALCHICHAS FRANK.POLLO 48/140g;U;1;7;6.72;;0,55;;22,08;0,39
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;AQ5;SALCHICHAS FRANK.POLLO 1/140gr;U;24;4.56;4.47;;0,55;;11,76;0,363
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1JL;CALABAZA DADOS CONG. 4/2.5KG.;K;2;22;20;;1,68;;26;1,12
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;0UA;MASA HOJALDRE 10/500grs;U;3;30;30;;2,55;;54;1,75
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1OU;SALSA AJINOMOTO 1/1KG;U;5;5;5;;9,42;;42,65;6,728
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q70;ESPINACAS CONGELADAS 4/2500grs;K;2;20;20;;1,63;;31,4;1,16
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q65;COLIFLOR CONGELADA 4/2500grs;K;2;20;20;;1,98;;39,6;1,28
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1J3;PIZZA ATUN CONG. C/4Und.;U;2;8;7;8;7,83;;58,32;5,4
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q71;BRECOL-BROCOLI CONG 4/2500grs;K;2;20;20;;1,96;;29;1,4
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q73;CEBOLLAS DADO CONG 4/2500grs;K;1;10;10;;1,82;;14,6;1,3
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;0QQ;GAMBA PELADA COLAS KILO;K;2;20;20;;9,38;;197,2;6,7
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q64;GUISANTES CONGELADOS 4/2500grs;K;1;10;10;;1,63;;14,9;1,16
23981;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;Q72;ZANAHORIA DADO CONG. 4/2500gr;K;2;20;20;;1,33;;23,2;0,95
23982;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;DI9;TUPPER HERMETICO MEDIANO 2.8LT;U;3;1.8;1.5;;5,9;;17,7;4,213
23982;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;DI9;TUPPER HERMETICO GRANDE 4LT;U;6;3.6;3;;8,45;;50,7;6,032
23982;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1HC;PASADOR CANAL INOX M/NYL;U;1;3;3;;46,2;;46,2;33
23982;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;ODR;COLCHON ESPUMA C. ROCA 70x190;U;1;5;5;;82,6;;82,6;59
23982;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;2GH;BOLSA BASURA 60x90 R/20und;U;12;12;12;;1,41;;16,92;1,02
23982;N;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;2GI;JARRA MUG CERAMICA 33CL;U;12;2.4;2.4;;1,96;;23,52;1,308
23984;;05/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;456;SURTIDO NAVIDAD (10%);U;-10;-100;-100;;20,68;;-206,79;131,59
23984;;05/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;SD7;SURTIDO NAVIDAD (21%);U;-10;-10;-10;;13,32;;-133,19;0
23984;;05/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;456;SURTIDO NAVIDAD (10%);U;-3;-30;-30;;70,78;;-212,33;131,59
23984;;05/01/2023;1220;PESCARIAS JEM LTDA;VERDEMILHO;SD7;SURTIDO NAVIDAD (21%);U;-3;-3;-3;;23,22;;-69,65;0
23985;N;11/01/2023;912;MAR LARGO INDUSTRIA DE PESCA LTDA;RIBEIRA DO MAR;2DB;GRAPA COBRE 1.5x16 C/2.000Und;U;3;9;9;;0,045;;270;0,034
23985;N;11/01/2023;912;MAR LARGO INDUSTRIA DE PESCA LTDA;RIBEIRA DO MAR;0T1;FUNDA RAFIA TUBULAR 80cm;K;5;125;120;136.5;3,99;;462;2,7
23985;N;11/01/2023;912;MAR LARGO INDUSTRIA DE PESCA LTDA;RIBEIRA DO MAR;01c;GRAPA NIQUEL 2.8x18 C/500und;u;7;17.5;14;;0,091;;315;0,0561
23985;N;11/01/2023;912;MAR LARGO INDUSTRIA DE PESCA LTDA;RIBEIRA DO MAR;1WN;POTA CHOCOLATE 30cm C/10 Und;U;10;20;10;;1,6;;115;1,35
23986;N;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;SC7;PAPEL COCINA MULTIUSOS GRANDE;U;3;0.75;0.6;;3,33;;9,99;2,38
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;BL4;NOCILLA CHOCO BOTE 650gr;U;36;23.99;22.33;;5,88;;211,68;3,79
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;745;LECHE SEMIDESNATADA 6/LITRO;U;42;252;252;;1,13;;239,4;0,87
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;DH0;FANTA NARANJA ZERO LATA 24/33c;U;4;96;96;;0,53;;50,88;0,39
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;AO4;COCA-COLA ZERO 24/33cc;U;4;96;96;;0,68;;56,64;0,52
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;27M;ZUMO PAGO NARANJA 24X20CL;U;4;20;19.2;;0,9;;86,4;0,59
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;1WV;JUREL ENTERO IQF C/7KG.;K;3;21;21;21;2,38;;49,98;1,5
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;A07;BACALAO SALADO 20/30;K;2;30;30;30;16,8;;471,6;14
23987;N;16/01/2023;443;PESQUERIAS AMEVID, S. L.;AMEAL;IG7;SALCHICHAS FRANK.PAVO 48/140g;U;2;14;13.44;;0,5;;48;0,363
23989;N;12/01/2023;823;PESQUERA VELASCO, C.B.;BONITO II;297;TRINA NARANJA LATA 24/33cc;U;1;8;7.92;;0,52;;12,48;0,38
23989;N;12/01/2023;823;PESQUERA VELASCO, C.B.;BONITO II;2GG;BOTAS ISOTERMICAS DUNLOP T.48;U;1;1.2;1.1;;92;;92;71,95
23990;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;1VK;SALSA ALIOLI 1/300GR.;U;4;1.6;1.2;;2,23;;8,92;1,59
23990;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;DO7;QUESO RALLADO POLVO 1/45GR.;U;5;1;0.5;;0,73;;3,65;0,52
23990;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;CQ8;ACEITE OLIVA VIRGEN EXTRA 1/LT;U;10;10;10;;6;;60;4,8
23990;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;0WI;BOLSA ZIP CONGEL. 15U;U;3;3;3;;1,2;;3,6;0,85
23990;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;2GJ;DETERGENTE LIQUIDO 54CDO;U;4;16;12.6;;3,18;;12,72;2,19
23990;n;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;ED5;CIERRE CONTENEDOR;U;1;1;1;;99;;99;29,22
